
wavelength,intensity
6.673112183e+02,-1.057491405e-03
6.674299316e+02,1.547548345e-05
6.675486450e+02,2.347115194e-03
6.676673584e+02,5.725928931e-04
6.677860718e+02,9.440045105e-04
6.679047852e+02,-1.449536998e-03
6.680234985e+02,1.150344382e-03
6.681422119e+02,-1.702303271e-04
6.682609253e+02,9.027365595e-04
6.683796387e+02,1.996337436e-03
6.684983521e+02,-1.702303271e-04
6.686170654e+02,3.585153958e-03
6.687357788e+02,-2.212994266e-03
6.688544922e+02,-7.892497233e-04
6.689732056e+02,2.656624885e-03
6.690919189e+02,-1.965386560e-03
6.692106323e+02,-3.765701258e-04
6.693294067e+02,1.934435568e-03
6.694481201e+02,-1.635242836e-03
6.695668335e+02,-3.765701258e-04
6.696855469e+02,2.016971353e-03
6.698042603e+02,-7.273477386e-04
6.699229736e+02,-1.862216624e-03
6.700417480e+02,-1.717778738e-03
6.701604614e+02,-7.479817141e-04
6.702791748e+02,2.759794705e-03
6.703978882e+02,1.521755941e-03
6.705166626e+02,3.043511824e-04
6.706353760e+02,1.666193828e-03
6.707540894e+02,-2.047922462e-03
6.708728638e+02,5.725928931e-04
6.709915771e+02,2.120141406e-03
6.711102905e+02,-1.511438983e-03
6.712290649e+02,-2.114982781e-04
6.713477783e+02,9.801139822e-05
6.714664917e+02,-8.769441047e-05
6.715852661e+02,-1.222563209e-03
6.717039795e+02,-2.522503957e-03
6.718226929e+02,9.852724615e-04
6.719414673e+02,2.615356818e-03
6.720601807e+02,1.599133393e-04
6.721789551e+02,-1.511438983e-03
6.722976685e+02,1.356684137e-03
6.724164429e+02,5.519589176e-04
6.725351562e+02,-7.067137631e-04
6.726539307e+02,-1.759046689e-03
6.727726440e+02,-1.201929292e-03
6.728914185e+02,-6.654458120e-04
6.730101318e+02,-1.083283933e-04
6.731289062e+02,-2.114982781e-04
6.732476196e+02,1.053880434e-02
6.733663940e+02,-6.706043496e-05
6.734851685e+02,-3.559361503e-04
6.736038818e+02,-9.130535764e-04
6.737226562e+02,-3.559361503e-04
6.738413696e+02,-1.800314640e-03
6.739601440e+02,3.249851579e-04
6.740789185e+02,2.801062539e-03
6.741976318e+02,-9.543215274e-04
6.743164062e+02,3.316912102e-03
6.744351807e+02,-1.532072900e-03
6.745538940e+02,5.932268687e-04
6.746726685e+02,-1.289623760e-04
6.747914429e+02,-1.759046689e-03
6.749102173e+02,4.616852850e-03
6.750289307e+02,-1.908643026e-04
6.751477051e+02,-5.622759345e-04
6.752664795e+02,6.551288534e-04
6.753852539e+02,-6.241778610e-04
6.755039673e+02,-2.114982781e-04
6.756227417e+02,1.170978299e-03
6.757415161e+02,1.893167617e-03
6.758602905e+02,1.913801534e-03
6.759790649e+02,-1.470171032e-03
6.760978394e+02,-5.829099100e-04
6.762165527e+02,-2.579247302e-05
6.763353271e+02,-4.591060278e-04
6.764541016e+02,2.801062539e-03
6.765728760e+02,4.121637437e-03
6.766916504e+02,-1.160661341e-03
6.768104248e+02,1.377318054e-03
6.769291992e+02,-2.006654395e-03
6.770479736e+02,2.409016946e-03
6.771667480e+02,6.551288534e-04
6.772855225e+02,-6.860797876e-04
6.774042969e+02,-5.829099100e-04
6.775230713e+02,-3.972041013e-04
6.776418457e+02,-2.171726199e-03
6.777606201e+02,8.614686085e-04
6.778793945e+02,3.043511824e-04
6.779981689e+02,1.872533583e-03
6.781169434e+02,3.043511824e-04
6.782357178e+02,1.232880284e-03
6.783544922e+02,1.975703519e-03
6.784732666e+02,-1.057491405e-03
6.785920410e+02,-2.811379731e-03
6.787108154e+02,6.344948779e-04
6.788295898e+02,-1.263831160e-03
6.789484253e+02,2.182043390e-03
6.790671997e+02,-1.490804949e-03
6.791859741e+02,6.551288534e-04
6.793047485e+02,9.027365595e-04
6.794235229e+02,-1.289623760e-04
6.795422974e+02,-3.559361503e-04
6.796611328e+02,6.138609024e-04
6.797799072e+02,1.805473148e-04
6.798986816e+02,-1.908643026e-04
6.800174561e+02,-1.552706934e-03
6.801362305e+02,7.582987309e-04
6.802550659e+02,-6.035438855e-04
6.803738403e+02,1.666193828e-03
6.804926147e+02,-1.263831160e-03
6.806114502e+02,1.563023892e-03
6.807302246e+02,7.582987309e-04
6.808489990e+02,1.955069602e-03
6.809677734e+02,3.296278184e-03
6.810866089e+02,-1.800314640e-03
6.812053833e+02,-1.305099227e-03
6.813241577e+02,2.718526637e-03
6.814429932e+02,-6.241778610e-04
6.815617676e+02,1.624925877e-03
6.816806030e+02,3.249851579e-04
6.817993774e+02,7.170307799e-04
6.819181519e+02,1.975703519e-03
6.820369873e+02,3.523251973e-03
6.821557617e+02,-5.622759345e-04
6.822745972e+02,7.376647554e-04
6.823933716e+02,-5.829099100e-04
6.825122070e+02,6.138609024e-04
6.826309814e+02,-1.057491405e-03
6.827497559e+02,2.218152804e-04
6.828685913e+02,5.725928931e-04
6.829873657e+02,1.115782373e-02
6.831062012e+02,-3.368497128e-03
6.832249756e+02,8.614686085e-04
6.833438110e+02,-4.591060278e-04
6.834625854e+02,4.694230156e-04
6.835814209e+02,-4.276392050e-03
6.837002563e+02,-9.543215274e-04
6.838190308e+02,-8.305176743e-04
6.839378662e+02,-1.325733145e-03
6.840566406e+02,1.439220039e-03
6.841754761e+02,-2.047922462e-03
6.842942505e+02,-1.800314640e-03
6.844130859e+02,1.913801534e-03
6.845319214e+02,-1.655876869e-03
6.846506958e+02,2.525083162e-02
6.847695312e+02,-1.697144820e-03
6.848883667e+02,5.674344357e-05
6.850071411e+02,8.408346330e-04
6.851259766e+02,6.551288534e-04
6.852448120e+02,-7.479817141e-04
6.853635864e+02,2.450285014e-03
6.854824219e+02,-1.057491405e-03
6.856012573e+02,-6.706043496e-05
6.857200317e+02,-5.158494787e-06
6.858388672e+02,-1.470171032e-03
6.859577026e+02,-3.972041013e-04
6.860765381e+02,-4.591060278e-04
6.861953125e+02,-2.151092282e-03
6.863141479e+02,-1.702303271e-04
6.864329834e+02,-1.289623760e-04
6.865518188e+02,-1.820948673e-03
6.866706543e+02,-2.336798236e-03
6.867894287e+02,5.932268687e-04
6.869082642e+02,-8.924196009e-04
6.870270996e+02,1.996337436e-03
6.871459351e+02,-2.460601972e-03
6.872647705e+02,2.904232591e-03
6.873836060e+02,-3.327229060e-03
6.875023804e+02,-2.625673776e-03
6.876212158e+02,-6.654458120e-04
6.877400513e+02,-7.479817141e-04
6.878588867e+02,-1.655876869e-03
6.879777222e+02,-1.181295258e-03
6.880965576e+02,-7.067137631e-04
6.882153931e+02,3.043511824e-04
6.883342285e+02,-2.527662436e-04
6.884530640e+02,1.913801534e-03
6.885718994e+02,-1.325733145e-03
6.886906738e+02,-1.495963515e-04
6.888095093e+02,-1.449536998e-03
6.889283447e+02,-4.591060278e-04
6.890471802e+02,-1.284465194e-03
6.891660156e+02,2.759794705e-03
6.892848511e+02,-6.706043496e-05
6.894036865e+02,1.418586005e-03
6.895225220e+02,-4.384720523e-04
6.896413574e+02,-5.003740080e-04
6.897601929e+02,1.501122024e-03
6.898790283e+02,-4.178380768e-04
6.899979248e+02,4.616852850e-03
6.901167603e+02,2.161409240e-03
6.902355957e+02,-3.765701258e-04
6.903544312e+02,-1.908643026e-04
6.904732666e+02,-2.171726199e-03
6.905921021e+02,1.893167617e-03
6.907109375e+02,3.255010117e-03
6.908297729e+02,-1.016223454e-03
6.909486084e+02,2.837172069e-04
6.910674438e+02,9.801139822e-05
6.911862793e+02,1.686827745e-03
6.913051758e+02,-3.765701258e-04
6.914240112e+02,-2.527662436e-04
6.915428467e+02,-5.416419590e-04
6.916616821e+02,-1.908643026e-04
6.917805176e+02,-2.579247302e-05
6.918993530e+02,1.150344382e-03
6.920182495e+02,2.837172069e-04
6.921370850e+02,1.645559794e-03
6.922559204e+02,-8.769441047e-05
6.923747559e+02,-1.243197243e-03
6.924935913e+02,1.274148235e-03
6.926124878e+02,-7.067137631e-04
6.927313232e+02,-2.770111663e-03
6.928501587e+02,-5.158494787e-06
6.929689941e+02,-3.765701258e-04
6.930878906e+02,-1.036857488e-03
6.932067261e+02,-1.222563209e-03
6.933255615e+02,-5.210079835e-04
6.934444580e+02,-1.057491405e-03
6.935632935e+02,-1.428903081e-03
6.936821289e+02,1.294782152e-03
6.938009644e+02,-3.368497128e-03
6.939198608e+02,-1.083283933e-04
6.940386963e+02,-2.398699988e-03
6.941575317e+02,3.249851579e-04
6.942764282e+02,-1.800314640e-03
6.943952637e+02,-5.158494787e-06
6.945140991e+02,1.109076315e-03
6.946329956e+02,-1.820948673e-03
6.947518311e+02,-2.646307694e-03
6.948707275e+02,1.893167617e-03
6.949895630e+02,1.392793638e-04
6.951083984e+02,1.872533583e-03
6.952272949e+02,-1.140027307e-03
6.953461304e+02,4.281550646e-04
6.954650269e+02,-1.903484575e-03
6.955838623e+02,-1.243197243e-03
6.957026978e+02,6.138609024e-04
6.958215942e+02,-3.765701258e-04
6.959404297e+02,-3.058987437e-03
6.960593262e+02,-7.273477386e-04
6.961781616e+02,-1.862216624e-03
6.962970581e+02,4.487890401e-04
6.964158936e+02,-1.449536998e-03
6.965347900e+02,2.630832314e-04
6.966536255e+02,8.614686085e-04
6.967725220e+02,1.728095696e-03
6.968913574e+02,9.027365595e-04
6.970102539e+02,-2.527662436e-04
6.971290894e+02,2.285213210e-03
6.972479858e+02,-7.686156896e-04
6.973668213e+02,-7.273477386e-04
6.974857178e+02,-9.749555029e-04
6.976045532e+02,3.456191625e-04
6.977234497e+02,-6.860797876e-04
6.978422852e+02,5.725928931e-04
6.979611816e+02,7.582987309e-04
6.980800171e+02,-1.181295258e-03
6.981989136e+02,-2.114982781e-04
6.983178101e+02,-2.734002192e-04
6.984366455e+02,1.893167617e-03
6.985555420e+02,1.975703519e-03
6.986743774e+02,5.106909666e-04
6.987932739e+02,-4.358928185e-03
6.989121704e+02,2.759794705e-03
6.990310059e+02,-4.591060278e-04
6.991499023e+02,1.253514201e-03
6.992687988e+02,1.026540413e-03
6.993876343e+02,7.789327065e-04
6.995065308e+02,-5.829099100e-04
6.996253662e+02,-6.706043496e-05
6.997442627e+02,3.234376200e-03
6.998631592e+02,-1.119393390e-03
6.999819946e+02,-3.559361503e-04
7.001008911e+02,-6.241778610e-04
7.002197876e+02,-3.765701258e-04
7.003386841e+02,-6.654458120e-04
7.004575195e+02,-1.119393390e-03
7.005764160e+02,1.392793638e-04
7.006953125e+02,-2.728843829e-03
7.008141479e+02,-1.655876869e-03
7.009330444e+02,-1.036857488e-03
7.010519409e+02,-1.428903081e-03
7.011708374e+02,-2.006654395e-03
7.012896729e+02,-2.579247302e-05
7.014085693e+02,1.294782152e-03
7.015274658e+02,1.191612333e-03
7.016463623e+02,6.138609024e-04
7.017651978e+02,-5.829099100e-04
7.018840942e+02,-1.036857488e-03
7.020029907e+02,-1.098759356e-03
7.021218872e+02,-8.098836988e-04
7.022407227e+02,-1.367001096e-03
7.023596191e+02,1.392793638e-04
7.024785156e+02,-2.579247302e-05
7.025974121e+02,-4.642645217e-05
7.027163086e+02,1.109076315e-03
7.028352051e+02,-3.146681702e-04
7.029540405e+02,8.614686085e-04
7.030729370e+02,-9.543215274e-04
7.031918335e+02,1.294782152e-03
7.033107300e+02,8.202006575e-04
7.034296265e+02,-5.829099100e-04
7.035485229e+02,-4.642645217e-05
7.036673584e+02,-1.908643026e-04
7.037862549e+02,9.440045105e-04
7.039051514e+02,-8.924196009e-04
7.040240479e+02,7.995666820e-04
7.041429443e+02,-1.635242836e-03
7.042618408e+02,1.975703519e-03
7.043807373e+02,1.480487990e-03
7.044996338e+02,5.932268687e-04
7.046184692e+02,1.150344382e-03
7.047373657e+02,-5.210079835e-04
7.048562622e+02,-1.325733145e-03
7.049751587e+02,1.191612333e-03
7.050940552e+02,-1.083283933e-04
7.052129517e+02,2.347115194e-03
7.053318481e+02,-3.100255271e-03
7.054507446e+02,3.456191625e-04
7.055696411e+02,-1.738412771e-03
7.056885376e+02,-4.797400034e-04
7.058074341e+02,-1.222563209e-03
7.059263306e+02,4.694230156e-04
7.060452271e+02,-1.140027307e-03
7.061641235e+02,1.315416186e-03
7.062830200e+02,-1.924118493e-03
7.064019165e+02,-2.114982781e-04
7.065208130e+02,-3.765701258e-04
7.066397095e+02,1.480487990e-03
7.067586060e+02,1.501122024e-03
7.068775024e+02,-5.158494787e-06
7.069963989e+02,-3.141523339e-03
7.071152954e+02,1.336050103e-03
7.072341919e+02,1.624925877e-03
7.073530884e+02,-1.593974885e-03
7.074719849e+02,2.367749112e-03
7.075908813e+02,-1.325733145e-03
7.077097778e+02,-2.770111663e-03
7.078286743e+02,-8.511516498e-04
7.079475708e+02,-5.622759345e-04
7.080664673e+02,-6.860797876e-04
7.081853638e+02,-2.027288545e-03
7.083042603e+02,1.789997681e-03
7.084231567e+02,-3.765701258e-04
7.085420532e+02,-2.832013648e-03
7.086609497e+02,1.810631715e-03
7.087798462e+02,4.281550646e-04
7.088987427e+02,6.963968044e-04
7.090176392e+02,2.424492559e-04
7.091365356e+02,-2.192360349e-03
7.092554932e+02,1.913801534e-03
7.093743896e+02,-5.158494787e-06
7.094932861e+02,1.893167617e-03
7.096121826e+02,-1.367001096e-03
7.097310791e+02,2.218152804e-04
7.098499756e+02,-1.346367178e-03
7.099688721e+02,3.868871136e-04
7.100877686e+02,-6.654458120e-04
7.102066650e+02,4.900569911e-04
7.103256226e+02,-4.591060278e-04
7.104445190e+02,-2.321322681e-04
7.105634155e+02,2.491553081e-03
7.106823120e+02,9.440045105e-04
7.108012085e+02,7.170307799e-04
7.109201050e+02,-1.083283933e-04
7.110390015e+02,-1.470171032e-03
7.111579590e+02,-6.860797876e-04
7.112768555e+02,-5.416419590e-04
7.113957520e+02,2.424492559e-04
7.115146484e+02,9.233705350e-04
7.116335449e+02,8.202006575e-04
7.117524414e+02,-4.482732154e-03
7.118713989e+02,1.150344382e-03
7.119902954e+02,3.043511824e-04
7.121091919e+02,2.986768493e-03
7.122280884e+02,-5.622759345e-04
7.123469849e+02,1.274148235e-03
7.124658813e+02,-3.146681702e-04
7.125848389e+02,-1.470171032e-03
7.127037354e+02,3.110572230e-03
7.128226318e+02,-7.273477386e-04
7.129415283e+02,3.255010117e-03
7.130604248e+02,-2.398699988e-03
7.131793823e+02,4.487890401e-04
7.132982788e+02,2.630832314e-04
7.134171753e+02,3.043511824e-04
7.135360718e+02,-1.986020477e-03
7.136550293e+02,-3.146681702e-04
7.137739258e+02,3.048670478e-03
7.138928223e+02,3.868871136e-04
7.140117188e+02,-8.717856253e-04
7.141306763e+02,-6.654458120e-04
7.142495728e+02,-2.579247302e-05
7.143684692e+02,3.868871136e-04
7.144873657e+02,-5.158494787e-06
7.146063232e+02,-1.573340851e-03
7.147252197e+02,7.170307799e-04
7.148441162e+02,-1.573340851e-03
7.149630127e+02,-1.924118493e-03
7.150819702e+02,1.604291843e-03
7.152008667e+02,-1.800314640e-03
7.153197632e+02,-4.642645217e-05
7.154386597e+02,1.026540413e-03
7.155576172e+02,-1.201929292e-03
7.156765137e+02,-8.717856253e-04
7.157954102e+02,-1.614608802e-03
7.159143066e+02,3.028036328e-03
7.160332642e+02,-3.559361503e-04
7.161521606e+02,1.170978299e-03
7.162710571e+02,2.904232591e-03
7.163900146e+02,3.461349988e-03
7.165089111e+02,1.047174446e-03
7.166278076e+02,2.842330607e-03
7.167467651e+02,-2.006654395e-03
7.168656616e+02,1.047174446e-03
7.169845581e+02,-2.378066070e-03
7.171034546e+02,1.810631715e-03
7.172224121e+02,-4.797400034e-04
7.173413086e+02,-1.532072900e-03
7.174602051e+02,1.418586005e-03
7.175791626e+02,-2.543137874e-03
7.176980591e+02,-3.451033030e-03
7.178169556e+02,7.995666820e-04
7.179359131e+02,-2.254262101e-03
7.180548096e+02,-3.146681702e-04
7.181737061e+02,2.424492559e-04
7.182926636e+02,-6.035438855e-04
7.184115601e+02,3.249851579e-04
7.185304565e+02,2.078873338e-03
7.186494141e+02,-1.387635130e-03
7.187683105e+02,-2.336798236e-03
7.188872070e+02,-8.717856253e-04
7.190061646e+02,1.996337436e-03
7.191250610e+02,1.067808364e-03
7.192439575e+02,1.872533583e-03
7.193629150e+02,-1.820948673e-03
7.194818115e+02,-6.706043496e-05
7.196007690e+02,1.005906495e-03
7.197196655e+02,1.805473148e-04
7.198385620e+02,-1.779680722e-03
7.199575195e+02,-1.083283933e-04
7.200764160e+02,1.191612333e-03
7.201953125e+02,1.186453810e-04
7.203142700e+02,1.547548345e-05
7.204331665e+02,3.610946442e-05
7.205520630e+02,7.582987309e-04
7.206710205e+02,4.900569911e-04
7.207899170e+02,-6.241778610e-04
7.209088745e+02,-1.284465194e-03
7.210277710e+02,-2.527662436e-04
7.211466675e+02,-5.416419590e-04
7.212656250e+02,-5.416419590e-04
7.213845215e+02,-2.734002192e-04
7.215034180e+02,-1.655876869e-03
7.216223755e+02,2.821696689e-03
7.217412720e+02,1.686827745e-03
7.218602295e+02,-7.892497233e-04
7.219791260e+02,-2.997085452e-03
7.220980225e+02,5.725928931e-04
7.222169800e+02,2.120141406e-03
7.223358765e+02,-4.384720523e-04
7.224548340e+02,-4.642645217e-05
7.225737305e+02,1.686827745e-03
7.226926270e+02,-2.605039859e-03
7.228115845e+02,1.418586005e-03
7.229304810e+02,-4.384720523e-04
7.230494385e+02,-1.119393390e-03
7.231683350e+02,-9.955895366e-04
7.232872314e+02,4.281550646e-04
7.234061890e+02,-2.321322681e-04
7.235250854e+02,-5.622759345e-04
7.236440430e+02,-5.003740080e-04
7.237629395e+02,-9.749555029e-04
7.238818359e+02,1.805473148e-04
7.240007935e+02,6.344948779e-04
7.241196899e+02,-3.347862978e-03
7.242386475e+02,-1.057491405e-03
7.243575439e+02,8.202006575e-04
7.244764404e+02,2.218152804e-04
7.245953979e+02,1.047174446e-03
7.247142944e+02,-1.655876869e-03
7.248332520e+02,-7.067137631e-04
7.249521484e+02,-1.016223454e-03
7.250711060e+02,9.233705350e-04
7.251900024e+02,2.574088983e-03
7.253088989e+02,-2.027288545e-03
7.254278564e+02,1.501122024e-03
7.255467529e+02,1.501122024e-03
7.256657104e+02,1.542389975e-03
7.257846069e+02,-2.543137874e-03
7.259035034e+02,-1.263831160e-03
7.260224609e+02,-7.892497233e-04
7.261413574e+02,-5.622759345e-04
7.262603149e+02,2.218152804e-04
7.263792114e+02,-1.573340851e-03
7.264981689e+02,9.027365595e-04
7.266170654e+02,4.900569911e-04
7.267359619e+02,4.487890401e-04
7.268549194e+02,2.574088983e-03
7.269738159e+02,-1.346367178e-03
7.270927734e+02,6.757628289e-04
7.272116699e+02,-4.384720523e-04
7.273306274e+02,2.140775323e-03
7.274495239e+02,-2.625673776e-03
7.275684204e+02,2.218152804e-04
7.276873779e+02,1.542389975e-03
7.278062744e+02,1.831265632e-03
7.279252319e+02,3.337546019e-03
7.280441284e+02,2.078873338e-03
7.281630859e+02,-5.003740080e-04
7.282819824e+02,-5.416419590e-04
7.284008789e+02,1.769363647e-03
7.285198364e+02,2.429651096e-03
7.286387329e+02,2.078873338e-03
7.287576904e+02,-4.178380768e-04
7.288765869e+02,-3.765701258e-04
7.289955444e+02,-2.130458364e-03
7.291144409e+02,2.218152804e-04
7.292333374e+02,-6.241778610e-04
7.293522949e+02,-9.955895366e-04
7.294711914e+02,-1.057491405e-03
7.295901489e+02,-9.336875519e-04
7.297090454e+02,7.737742271e-05
7.298279419e+02,1.521755941e-03
7.299468994e+02,-3.765701258e-04
7.300657959e+02,1.232880284e-03
7.301847534e+02,-4.384720523e-04
7.303036499e+02,1.645559794e-03
7.304226074e+02,-1.908643026e-04
7.305415039e+02,1.005906495e-03
7.306604004e+02,-2.563771792e-03
7.307793579e+02,-8.511516498e-04
7.308982544e+02,3.296278184e-03
7.310172119e+02,-5.829099100e-04
7.311361084e+02,3.043511824e-04
7.312550049e+02,7.737742271e-05
7.313739624e+02,-1.140027307e-03
7.314928589e+02,-2.274896251e-03
7.316118164e+02,-3.574836766e-03
7.317307129e+02,-5.158494787e-06
7.318496704e+02,-5.416419590e-04
7.319685669e+02,8.408346330e-04
7.320874634e+02,7.582987309e-04
7.322064209e+02,-4.797400034e-04
7.323253174e+02,-9.749555029e-04
7.324442749e+02,1.805473148e-04
7.325631714e+02,2.739160787e-03
7.326820679e+02,-1.449536998e-03
7.328010254e+02,-1.078125439e-03
7.329199219e+02,4.075210891e-04
7.330388794e+02,-1.490804949e-03
7.331577759e+02,-1.160661341e-03
7.332766724e+02,5.106909666e-04
7.333956299e+02,2.491553081e-03
7.335145264e+02,1.459853956e-03
7.336334839e+02,2.016971353e-03
7.337523804e+02,8.408346330e-04
7.338712769e+02,-1.160661341e-03
7.339902344e+02,-9.749555029e-04
7.341091309e+02,-4.591060278e-04
7.342280884e+02,-3.182791173e-03
7.343469849e+02,4.162905272e-03
7.344658813e+02,-4.591060278e-04
7.345848389e+02,-4.797400034e-04
7.347037354e+02,-1.305099227e-03
7.348226318e+02,7.582987309e-04
7.349415894e+02,-1.305099227e-03
7.350604858e+02,-1.222563209e-03
7.351794434e+02,8.821025840e-04
7.352983398e+02,5.519589176e-04
7.354172363e+02,6.344948779e-04
7.355361938e+02,1.604291843e-03
7.356550903e+02,5.519589176e-04
7.357739868e+02,-7.892497233e-04
7.358929443e+02,-1.289623760e-04
7.360118408e+02,-7.892497233e-04
7.361307983e+02,-2.274896251e-03
7.362496948e+02,1.501122024e-03
7.363685913e+02,-1.820948673e-03
7.364875488e+02,-7.067137631e-04
7.366064453e+02,-4.384720523e-04
7.367253418e+02,-1.986020477e-03
7.368442993e+02,1.170978299e-03
7.369631958e+02,7.170307799e-04
7.370820923e+02,-1.243197243e-03
7.372010498e+02,8.202006575e-04
7.373199463e+02,3.316912102e-03
7.374388428e+02,3.316912102e-03
7.375578003e+02,-1.181295258e-03
7.376766968e+02,1.356684137e-03
7.377955933e+02,-1.083283933e-04
7.379145508e+02,-2.114982781e-04
7.380334473e+02,-1.552706934e-03
7.381523438e+02,-1.614608802e-03
7.382713013e+02,-1.119393390e-03
7.383901978e+02,-1.490804949e-03
7.385090942e+02,6.344948779e-04
7.386280518e+02,-6.654458120e-04
7.387469482e+02,-1.779680722e-03
7.388658447e+02,4.637486767e-03
7.389848022e+02,-1.903484575e-03
7.391036987e+02,-6.035438855e-04
7.392225952e+02,-6.654458120e-04
7.393415527e+02,9.027365595e-04
7.394604492e+02,-3.559361503e-04
7.395793457e+02,1.810631715e-03
7.396982422e+02,-1.702303271e-04
7.398171997e+02,-6.448118365e-04
7.399360962e+02,-1.759046689e-03
7.400549927e+02,1.501122024e-03
7.401739502e+02,-7.067137631e-04
7.402928467e+02,-1.057491405e-03
7.404117432e+02,6.757628289e-04
7.405306396e+02,-1.181295258e-03
7.406495972e+02,-1.702303271e-04
7.407684937e+02,1.542389975e-03
7.408873901e+02,1.392793638e-04
7.410062866e+02,-2.728843829e-03
7.411252441e+02,2.285213210e-03
7.412441406e+02,-1.635242836e-03
7.413630371e+02,-4.384720523e-04
7.414819336e+02,1.067808364e-03
7.416008911e+02,-1.820948673e-03
7.417197876e+02,9.801139822e-05
7.418386841e+02,1.109076315e-03
7.419575806e+02,-1.944752526e-03
7.420765381e+02,-2.527662436e-04
7.421954346e+02,2.218152804e-04
7.423143311e+02,-7.165149320e-03
7.424332275e+02,-6.876273546e-03
7.425521851e+02,-7.804802619e-03
7.426710815e+02,-6.442959886e-03
7.427899780e+02,-6.133450195e-03
7.429088745e+02,-6.546129938e-03
